id,ID,X,Y,ELEVATION,NAME,FNAME,STATION_TYP,geometry
myGeographyPortal.618,P1SLAN01,14.0903,50.2369,307.0,Slaný,Slaný,ASS,POINT (14.0903 50.2369)
myGeographyPortal.620,P1VOZN01,14.2128,49.8192,385.0,Voznice,Voznice,ASS,POINT (14.2128 49.8192)
myGeographyPortal.623,P1ZLON01,14.0886,50.2847,231.0,Zlonice,Zlonice,ASS,POINT (14.0886 50.2847)
myGeographyPortal.628,P2BOSE01,15.0408,50.5194,390.0,Boseň,"Boseň, Mužský",ASS,POINT (15.0408 50.5194)
myGeographyPortal.638,P2JDUL01,15.228611,50.778056,623.0,Josefův Důl,Josefův Důl,ASS,POINT (15.228611 50.778056)
myGeographyPortal.644,P2KOST01,14.9614,50.1703,185.0,Kostomlaty nad Labem,Kostomlaty nad Labem,ASS,POINT (14.9614 50.1703)
myGeographyPortal.645,P2LOMN01,15.38,50.5383,485.0,Lomnice nad Popelkou,Lomnice nad Popelkou,ASS,POINT (15.38 50.5383)
myGeographyPortal.648,P2MSEN01,14.63399,50.44061,340.0,Mšeno,Mšeno,ASS,POINT (14.63399 50.44061)
myGeographyPortal.650,P2NVES01,14.7322,50.1764,170.0,Káraný,Káraný,ASS,POINT (14.7322 50.1764)
myGeographyPortal.652,P2ROPR01,15.4142,50.6514,550.0,Roprachtice,Roprachtice,ASS,POINT (15.4142 50.6514)
myGeographyPortal.654,P2SEMI01,15.3153,50.6133,370.0,Semily,Semily,ASS,POINT (15.3153 50.6133)
myGeographyPortal.656,P2STUD01,15.55,50.5528,532.0,Studenec,Studenec,ASS,POINT (15.55 50.5528)
myGeographyPortal.660,P2VYSK01,15.408523,50.682981,695.0,Vysoké nad Jizerou,Vysoké nad Jizerou,ASS,POINT (15.408523 50.682981)
myGeographyPortal.667,P3HABR01,15.4869,49.7519,467.0,Habry,Habry,ASS,POINT (15.4869 49.7519)
myGeographyPortal.671,P3HUMP02,15.35333,49.53528,540.0,Humpolec,Humpolec,ASS,POINT (15.35333 49.53528)
myGeographyPortal.678,P3MLVO01,14.8083,49.5375,445.0,Mladá Vožice,Mladá Vožice,ASS,POINT (14.8083 49.5375)
myGeographyPortal.685,P3PACO01,15.023611,49.463611,494.0,Pacov,Pacov,ASS,POINT (15.023611 49.463611)
myGeographyPortal.696,P3STOK01,15.5875,49.4983,530.0,Štoky,Štoky,ASS,POINT (15.5875 49.4983)
myGeographyPortal.704,P3ZDAR01,15.9364,49.5978,605.0,Žďár nad Sázavou,"Žďár nad Sázavou, Stržanov",ASS,POINT (15.9364 49.5978)
myGeographyPortal.705,P4BHRE01,15.162778,50.835,825.0,Bedřichov,"Bedřichov, Hřebínek",ASS,POINT (15.162778 50.835)
myGeographyPortal.706,P4BKRS01,15.18133,50.81484,805.0,Bedřichov,"Bedřichov, Kristiánov",ASS,POINT (15.18133 50.81484)
myGeographyPortal.707,P4BUPO01,15.193579,50.828693,875.0,Bedřichov,"Bedřichov, U Podkovy",ASS,POINT (15.193579 50.828693)
myGeographyPortal.708,P4HKAS01,15.276634,50.825752,912.0,Hejnice,"Hejnice, Kasárenská",ASS,POINT (15.276634 50.825752)
myGeographyPortal.711,P4KJEZ01,15.29299,50.80763,775.0,Kořenov,"Kořenov, Jezdecká",ASS,POINT (15.29299 50.80763)
myGeographyPortal.712,P4KJIC01,15.304489,50.840495,920.0,Kořenov,"Kořenov, Jizerská cesta",ASS,POINT (15.304489 50.840495)
myGeographyPortal.713,P4KKUR01,15.282713,50.831339,880.0,Kořenov,"Kořenov, Kůrovec",ASS,POINT (15.282713 50.831339)
myGeographyPortal.714,P4KLAS01,15.35118,50.832423,945.0,Kořenov,"Kořenov, Lasičí",ASS,POINT (15.35118 50.832423)
myGeographyPortal.725,U1DUBI01,13.80214,50.68056,402.0,Dubí,Dubí,ASS,POINT (13.80214 50.68056)
myGeographyPortal.727,U1HRIV01,13.732,50.292153,270.0,Hřivice,Hřivice,ASS,POINT (13.732 50.292153)
myGeographyPortal.728,U1HROB01,13.71953,50.654,360.0,Hrob,"Hrob, Křižanov",ASS,POINT (13.71953 50.654)
myGeographyPortal.731,U1KLIN01,13.55153,50.63875,807.0,Klíny,Klíny,ASS,POINT (13.55153 50.63875)
myGeographyPortal.734,U1LIBO01,14.04575,50.39983,165.0,Libochovice,"Libochovice, Poplze",ASS,POINT (14.04575 50.39983)
myGeographyPortal.736,U1MAST01,13.2828,50.2608,373.0,Mašťov,Mašťov,ASS,POINT (13.2828 50.2608)
myGeographyPortal.738,U1MERU01,13.79031,50.47908,367.0,Měrunice,"Měrunice, Žichov",ASS,POINT (13.79031 50.47908)
myGeographyPortal.740,U1MILS01,13.94231,50.53642,348.0,Milešov,Milešov,ASS,POINT (13.94231 50.53642)
myGeographyPortal.743,U1PEKL01,13.937667,50.767361,631.0,Petrovice,"Petrovice, Krásný Les",ASS,POINT (13.937667 50.767361)
myGeographyPortal.750,U1STRV01,14.255,50.36389,214.0,Straškov-Vodochody,Straškov-Vodochody,ASS,POINT (14.255 50.36389)
myGeographyPortal.753,U1TISA01,14.02167,50.78694,556.0,Tisá,Tisá,ASS,POINT (14.02167 50.78694)
myGeographyPortal.756,U1VECE01,13.58406,50.20283,329.0,Velká Černoc,Velká Černoc,ASS,POINT (13.58406 50.20283)
myGeographyPortal.763,U2CHOT01,14.87175,50.83897,260.0,Chotyně,Chotyně,ASS,POINT (14.87175 50.83897)
myGeographyPortal.765,U2CHRV01,14.95861,50.81872,314.0,Chrastava,Chrastava,ASS,POINT (14.95861 50.81872)
myGeographyPortal.767,U2DECT01,14.20433,50.69783,150.0,Děčín,"Děčín, Těchlovice",ASS,POINT (14.20433 50.69783)
myGeographyPortal.772,U2JANI01,15.17922,50.72931,495.0,Jablonec nad Nisou,Jablonec nad Nisou,ASS,POINT (15.17922 50.72931)
myGeographyPortal.774,U2KRIN01,14.907056,50.738722,395.0,Křižany,Křižany,ASS,POINT (14.907056 50.738722)
myGeographyPortal.778,U2MARE01,14.676,50.80967,395.0,Mařenice,Mařenice,ASS,POINT (14.676 50.80967)
myGeographyPortal.780,U2MIMO01,14.72494,50.65975,278.0,Mimoň,Mimoň,ASS,POINT (14.72494 50.65975)
myGeographyPortal.781,U2NBOR01,14.55719,50.75,358.0,Nový Bor,Nový Bor,ASS,POINT (14.55719 50.75)
myGeographyPortal.782,U2NMES01,15.23381,50.92358,473.0,Nové Město pod Smrkem,Nové Město pod Smrkem,ASS,POINT (15.23381 50.92358)
myGeographyPortal.783,U2PRED01,15.01814,50.96594,248.0,Višňová,Višňová,ASS,POINT (15.01814 50.96594)
myGeographyPortal.785,U2SLUK01,14.45525,51.002722,352.0,Šluknov,Šluknov,ASS,POINT (14.45525 51.002722)
myGeographyPortal.790,U2VERN01,14.30492,50.65789,507.0,Verneřice,Verneřice,ASS,POINT (14.30492 50.65789)
myGeographyPortal.792,U2ZAHR01,14.51467,50.61428,270.0,Zahrádky,Zahrádky,ASS,POINT (14.51467 50.61428)
myGeographyPortal.793,U2ZAND01,14.403417,50.708083,275.0,Žandov,"Žandov, Horní Police",ASS,POINT (14.403417 50.708083)
myGeographyPortal.794,U4BPCN01,15.152029,50.840168,820.0,Bedřichov,"Bedřichov, Prameny Černé Nisy",ASS,POINT (15.152029 50.840168)
myGeographyPortal.795,U4BPPC01,15.234862,50.853964,984.0,Bílý Potok,"Bílý Potok, Pavlova cesta",ASS,POINT (15.234862 50.853964)
myGeographyPortal.796,U4BPSM01,15.273405,50.845078,826.0,Bílý Potok,"Bílý Potok, Smědava",ASS,POINT (15.273405 50.845078)
myGeographyPortal.797,U4BPUJ01,15.292606,50.857536,916.0,Bílý Potok,"Bílý Potok, U Jeřábu",ASS,POINT (15.292606 50.857536)
myGeographyPortal.798,U4BTOM01,15.149511,50.834362,810.0,Bedřichov,"Bedřichov, Tomšovka",ASS,POINT (15.149511 50.834362)
myGeographyPortal.799,U4BUHL01,15.147065,50.824187,780.0,Bedřichov,"Bedřichov, Uhlířská",ASS,POINT (15.147065 50.824187)
myGeographyPortal.800,U4HKNA01,15.243308,50.830763,990.0,Hejnice,"Hejnice, Knajpa",ASS,POINT (15.243308 50.830763)
myGeographyPortal.801,U4SMHO01,15.252335,50.844961,1006.0,Hejnice,"Hejnice, Smědavská hora",ASS,POINT (15.252335 50.844961)
myGeographyPortal.1,B1BLAT01,17.4611,48.9465,211.0,Blatnice,Blatnice pod svatým Antonínkem,MSS,POINT (17.4611 48.9465)
myGeographyPortal.3,B1BUCH01,17.335389,49.089008,257.0,Buchlovice,Buchlovice,MSS,POINT (17.335389 49.089008)
myGeographyPortal.5,B1BZEN01,17.3055,48.9816,182.0,Bzenec,Bzenec,MSS,POINT (17.3055 48.9816)
myGeographyPortal.9,B1HODO01,17.104872,48.854292,172.0,Hodonín,Hodonín,MSS,POINT (17.104872 48.854292)
myGeographyPortal.14,B1KRAL01,17.1827,49.4597,210.0,Kralice na Hané,Kralice na Hané,MSS,POINT (17.1827 49.4597)
myGeographyPortal.16,B1KVAS01,17.4703,49.2453,190.0,Kvasice,Kvasice,MSS,POINT (17.4703 49.2453)
myGeographyPortal.17,B1LYSO01,16.968611,49.216667,275.0,Lysovice,Lysovice,MSS,POINT (16.968611 49.216667)
myGeographyPortal.18,B1MSLI01,17.2319,49.2417,289.0,Morkovice-Slížany,"Morkovice-Slížany, Slížany",MSS,POINT (17.2319 49.2417)
myGeographyPortal.19,B1NAMH01,17.065,49.605,247.0,Náměšť na Hané,Náměšť na Hané,MSS,POINT (17.065 49.605)
myGeographyPortal.20,B1NAPA01,17.5167,49.1833,185.0,Napajedla,Napajedla,MSS,POINT (17.5167 49.1833)
myGeographyPortal.21,B1NIVN01,17.64502,48.98061,241.0,Nivnice,Nivnice,MSS,POINT (17.64502 48.98061)
myGeographyPortal.22,B1PLUM01,17.0128,49.4683,303.0,Plumlov,Plumlov,MSS,POINT (17.0128 49.4683)
myGeographyPortal.26,B1RADE01,17.3348,48.8639,240.0,Radějov,Radějov,MSS,POINT (17.3348 48.8639)
myGeographyPortal.27,B1SLIN01,17.8783,49.0853,362.0,Slavičín,Slavičín,MSS,POINT (17.8783 49.0853)
myGeographyPortal.28,B1STHR01,17.8614,48.9681,412.0,Starý Hrozenkov,Starý Hrozenkov,MSS,POINT (17.8614 48.9681)
myGeographyPortal.33,B1UHBR01,17.6555,49.0255,222.0,Uherský Brod,Uherský Brod,MSS,POINT (17.6555 49.0255)
myGeographyPortal.34,B1UJED01,17.364444,49.211944,336.0,Újezdsko,Újezdsko,MSS,POINT (17.364444 49.211944)
myGeographyPortal.36,B1VELI01,17.7606,49.2875,392.0,Zlín,"Zlín, Velíková",MSS,POINT (17.7606 49.2875)
myGeographyPortal.37,B1VELV01,17.5167,48.8789,289.0,Velká nad Veličkou,Velká nad Veličkou,MSS,POINT (17.5167 48.8789)
myGeographyPortal.41,B2BABI01,16.6958,49.2889,470.0,Babice nad Svitavou,Babice nad Svitavou,MSS,POINT (16.6958 49.2889)
myGeographyPortal.42,B2BATE01,15.355278,49.278056,643.0,Batelov,"Batelov, Nová Ves",MSS,POINT (15.355278 49.278056)
myGeographyPortal.43,B2BITO01,15.73,48.938333,425.0,Bítov,Bítov,MSS,POINT (15.73 48.938333)
myGeographyPortal.44,B2BJUN01,16.5608,49.2019,260.0,Brno,"Brno, Jundrov",MSS,POINT (16.5608 49.2019)
myGeographyPortal.45,B2BLAN01,16.6503,49.3597,299.0,Blansko,Blansko,MSS,POINT (16.6503 49.3597)
myGeographyPortal.46,B2BOHD01,15.871783,49.481656,583.0,Bohdalov,Bohdalov,MSS,POINT (15.871783 49.481656)
myGeographyPortal.47,B2BOZI01,16.2881,48.8344,216.0,Božice,Božice,MSS,POINT (16.2881 48.8344)
myGeographyPortal.48,B2BRAS01,16.4353,48.9661,200.0,Branišovice,Branišovice,MSS,POINT (16.4353 48.9661)
myGeographyPortal.49,B2BRES01,16.5003,49.6597,387.0,Březová nad Svitavou,Březová nad Svitavou,MSS,POINT (16.5003 49.6597)
myGeographyPortal.53,B2BUCO01,17.014033,49.129881,238.0,Bučovice,"Bučovice, Kloboučky",MSS,POINT (17.014033 49.129881)
myGeographyPortal.54,B2BUDI01,16.0039,49.2717,485.0,Budišov,Budišov,MSS,POINT (16.0039 49.2717)
myGeographyPortal.58,B2BZID01,16.631111,49.1983,200.0,Brno,"Brno, Židenice",MSS,POINT (16.631111 49.1983)
myGeographyPortal.60,B2DACI01,15.4344,49.0831,486.0,Dačice,Dačice,MSS,POINT (15.4344 49.0831)
myGeographyPortal.61,B2DRNH01,16.48,48.8589,210.0,Drnholec,Drnholec,MSS,POINT (16.48 48.8589)
myGeographyPortal.62,B2DUBN01,17.1028,48.9208,200.0,Dubňany,Dubňany,MSS,POINT (17.1028 48.9208)
myGeographyPortal.64,B2DVES01,16.6414,48.8872,172.0,Dolní Věstonice,Dolní Věstonice,MSS,POINT (16.6414 48.8872)
myGeographyPortal.69,B2HROT01,16.0588,49.1105,425.0,Hrotovice,Hrotovice,MSS,POINT (16.0588 49.1105)
myGeographyPortal.70,B2HRUS01,16.9739,48.7919,174.0,Hrušky,Hrušky,MSS,POINT (16.9739 48.7919)
myGeographyPortal.72,B2HUST01,16.7258,48.9456,201.0,Hustopeče,Hustopeče,MSS,POINT (16.7258 48.9456)
myGeographyPortal.73,B2HYSL01,17.18,49.021389,217.0,Hýsly,Hýsly,MSS,POINT (17.18 49.021389)
myGeographyPortal.74,B2JARS01,16.2325,48.7553,190.0,Jaroslavice,Jaroslavice,MSS,POINT (16.2325 48.7553)
myGeographyPortal.78,B2KLOB01,16.8767,48.9961,205.0,Klobouky u Brna,Klobouky u Brna,MSS,POINT (16.8767 48.9961)
myGeographyPortal.80,B2KNIN01,16.692288,49.537004,369.0,Knínice u Boskovic,Knínice u Boskovic,MSS,POINT (16.692288 49.537004)
myGeographyPortal.82,B2KORC01,17.17,49.1028,305.0,Koryčany,Koryčany,MSS,POINT (17.17 49.1028)
myGeographyPortal.83,B2KRIZ01,16.0667,49.6833,615.0,Křižánky,"Křižánky, Moravské Křižánky",MSS,POINT (16.0667 49.6833)
myGeographyPortal.85,B2KURI01,16.5322,49.3006,291.0,Kuřim,Kuřim,MSS,POINT (16.5322 49.3006)
myGeographyPortal.86,B2LANZ01,16.9575,48.724722,158.0,Lanžhot,Lanžhot,MSS,POINT (16.9575 48.724722)
myGeographyPortal.87,B2LAZT01,15.786675,49.013078,432.0,Láz,Láz,MSS,POINT (15.786675 49.013078)
myGeographyPortal.89,B2LETO01,16.5767,49.5544,334.0,Letovice,Letovice,MSS,POINT (16.5767 49.5544)
myGeographyPortal.90,B2LISE01,16.183611,49.583611,688.0,Lísek,Lísek,MSS,POINT (16.183611 49.583611)
myGeographyPortal.91,B2LUKO01,15.9077,48.8566,403.0,Lukov,Lukov,MSS,POINT (15.9077 48.8566)
myGeographyPortal.92,B2MBRA01,16.4494,49.0825,210.0,Moravské Bránice,Moravské Bránice,MSS,POINT (16.4494 49.0825)
myGeographyPortal.94,B2MIKU01,16.6401,48.801911,224.0,Mikulov,Mikulov,MSS,POINT (16.6401 48.801911)
myGeographyPortal.95,B2MILE01,16.853889,49.083889,242.0,Milešovice,Milešovice,MSS,POINT (16.853889 49.083889)
myGeographyPortal.96,B2MIRO01,16.3197,48.9442,238.0,Miroslav,Miroslav,MSS,POINT (16.3197 48.9442)
myGeographyPortal.97,B2MKRU01,16.306463,49.039908,255.0,Moravský Krumlov,Moravský Krumlov,MSS,POINT (16.306463 49.039908)
myGeographyPortal.105,B2PAVL01,15.8772,49.3508,559.0,Pavlínov,Pavlínov,MSS,POINT (15.8772 49.3508)
myGeographyPortal.109,B2ROZS01,16.835258,49.398026,571.0,Rozstání,Rozstání,MSS,POINT (16.835258 49.398026)
myGeographyPortal.112,B2SEJR01,16.3103,49.4367,519.0,Sejřek,Sejřek,MSS,POINT (16.3103 49.4367)
myGeographyPortal.113,B2SLAB01,16.879167,49.1575,211.0,Slavkov u Brna,Slavkov u Brna,MSS,POINT (16.879167 49.1575)
myGeographyPortal.114,B2SOSU01,16.746944,49.414444,533.0,Šošůvka,Šošůvka,MSS,POINT (16.746944 49.414444)
myGeographyPortal.115,B2STAL01,15.2843,49.0292,639.0,Slavonice,"Slavonice, Stálkov",MSS,POINT (15.2843 49.0292)
myGeographyPortal.116,B2STEM01,15.7133,49.1936,617.0,Štěměchy,Štěměchy,MSS,POINT (15.7133 49.1936)
myGeographyPortal.117,B2STEP01,16.3333,49.5,365.0,Štěpánov nad Svratkou,Štěpánov nad Svratkou,MSS,POINT (16.3333 49.5)
myGeographyPortal.119,B2STRA01,16.198,49.4411,445.0,Strážek,Strážek,MSS,POINT (16.198 49.4411)
myGeographyPortal.121,B2SVLK01,16.550556,49.589167,395.0,Stvolová,"Stvolová, Skřib",MSS,POINT (16.550556 49.589167)
myGeographyPortal.122,B2TESA01,16.7658,49.0419,209.0,Těšany,Těšany,MSS,POINT (16.7658 49.0419)
myGeographyPortal.123,B2TREB01,15.87,49.2236,463.0,Třebíč,"Třebíč, Podklášteří",MSS,POINT (15.87 49.2236)
myGeographyPortal.126,B2VALT01,16.759167,48.745833,195.0,Valtice,Valtice,MSS,POINT (16.759167 48.745833)
myGeographyPortal.129,B2VEBI01,16.4317,49.2767,246.0,Veverská Bítýška,Veverská Bítýška,MSS,POINT (16.4317 49.2767)
myGeographyPortal.130,B2VECO01,16.2019,49.6153,550.0,Věcov,"Věcov, Jimramovské Pavlovice",MSS,POINT (16.2019 49.6153)
myGeographyPortal.131,B2VIRP01,16.3139,49.5642,473.0,Vír,Vír,MSS,POINT (16.3139 49.5642)
myGeographyPortal.133,B2VRAN01,15.8186,48.9056,354.0,Vranov nad Dyjí,Vranov nad Dyjí,MSS,POINT (15.8186 48.9056)
myGeographyPortal.135,B2ZAST01,16.36313,49.19298,375.0,Zastávka,Zastávka,MSS,POINT (16.36313 49.19298)
myGeographyPortal.137,B2ZIDL01,16.6152,49.0319,183.0,Židlochovice,Židlochovice,MSS,POINT (16.6152 49.0319)
myGeographyPortal.142,C1BAVO01,14.089722,49.123889,416.0,Bavorov,Bavorov,MSS,POINT (14.089722 49.123889)
myGeographyPortal.145,C1BLAT01,13.8731,49.4333,452.0,Blatná,Blatná,MSS,POINT (13.8731 49.4333)
myGeographyPortal.148,C1CDVU01,14.2378,48.8514,588.0,Červený Dvůr,"Červený Dvůr, Chvalšiny",MSS,POINT (14.2378 48.8514)
myGeographyPortal.155,C1FRAN01,14.100278,48.9825,726.0,Frantoly,Frantoly,MSS,POINT (14.100278 48.9825)
myGeographyPortal.157,C1HLHO01,13.6897,49.3486,445.0,Horažďovická Lhota,Horažďovická Lhota,MSS,POINT (13.6897 49.3486)
myGeographyPortal.161,C1KATO01,13.831944,49.270833,412.0,Katovice,Katovice,MSS,POINT (13.831944 49.270833)
myGeographyPortal.164,C1KHUT01,13.7722,48.9839,1010.0,Kubova Huť,Kubova Huť,MSS,POINT (13.7722 48.9839)
myGeographyPortal.172,C1NEMC01,14.2714,49.0308,436.0,Němčice,Němčice,MSS,POINT (14.2714 49.0308)
myGeographyPortal.178,C1PRCH01,13.9944,49.0078,607.0,Prachatice,Prachatice,MSS,POINT (13.9944 49.0078)
myGeographyPortal.183,C1SRNI01,13.4789,49.0869,857.0,Srní,Srní,MSS,POINT (13.4789 49.0869)
myGeographyPortal.184,C1STOZ01,13.821667,48.8569,797.0,Stožec,Stožec,MSS,POINT (13.821667 48.8569)
myGeographyPortal.188,C1SUSI01,13.5283,49.2381,484.0,Sušice,Sušice,MSS,POINT (13.5283 49.2381)
myGeographyPortal.190,C1TOCH01,13.9897,49.6003,494.0,Tochovice,Tochovice,MSS,POINT (13.9897 49.6003)
myGeographyPortal.197,C1ZALE01,13.8892,49.1078,569.0,Zálezly,Zálezly,MSS,POINT (13.8892 49.1078)
myGeographyPortal.199,C1ZAVI01,13.923056,49.487222,501.0,Závišín,Závišín,MSS,POINT (13.923056 49.487222)
myGeographyPortal.202,C2BENC01,14.6283,48.7311,665.0,Benešov nad Černou,Benešov nad Černou,MSS,POINT (14.6283 48.7311)
myGeographyPortal.203,C2BESE01,14.5689,48.7958,593.0,Besednice,Besednice,MSS,POINT (14.5689 48.7958)
myGeographyPortal.205,C2BORS01,14.439722,48.926667,404.0,Boršov nad Vltavou,Boršov nad Vltavou,MSS,POINT (14.439722 48.926667)
myGeographyPortal.206,C2BRLO01,14.2189,48.9269,559.0,Brloh,Brloh,MSS,POINT (14.2189 48.9269)
myGeographyPortal.211,C2CHYN01,14.810556,49.414167,492.0,Chýnov,Chýnov,MSS,POINT (14.810556 49.414167)
myGeographyPortal.213,C2DDVO01,14.453611,48.657222,613.0,Dolní Dvořiště,Dolní Dvořiště,MSS,POINT (14.453611 48.657222)
myGeographyPortal.215,C2HRNH01,14.8494,48.8181,479.0,Hranice,Hranice,MSS,POINT (14.8494 48.8181)
myGeographyPortal.217,C2JIST01,14.529167,49.484444,580.0,Jistebnice,Jistebnice,MSS,POINT (14.529167 49.484444)
myGeographyPortal.219,C2KARD01,14.8558,49.1864,450.0,Kardašova Řečice,Kardašova Řečice,MSS,POINT (14.8558 49.1864)
myGeographyPortal.220,C2KOVA01,14.2783,49.5172,529.0,Kovářov,Kovářov,MSS,POINT (14.2783 49.5172)
myGeographyPortal.222,C2LEDE01,14.618333,48.933333,496.0,Ledenice,Ledenice,MSS,POINT (14.618333 48.933333)
myGeographyPortal.223,C2LIPC01,14.764722,48.910556,469.0,Lipnice,Lipnice,MSS,POINT (14.764722 48.910556)
myGeographyPortal.224,C2LIPN01,14.2383,48.6336,730.0,Lipno,Lipno,MSS,POINT (14.2383 48.6336)
myGeographyPortal.225,C2LODH01,14.9625,49.2133,526.0,Lodhéřov,Lodhéřov,MSS,POINT (14.9625 49.2133)
myGeographyPortal.226,C2MALO01,14.5803,48.6856,694.0,Malonty,Malonty,MSS,POINT (14.5803 48.6856)
myGeographyPortal.227,C2MILE01,14.3706,49.4517,442.0,Milevsko,Milevsko,MSS,POINT (14.3706 49.4517)
myGeographyPortal.231,C2NVCE01,15.068611,49.223056,509.0,Nová Včelnice,Nová Včelnice,MSS,POINT (15.068611 49.223056)
myGeographyPortal.233,C2PASC01,14.107778,48.610833,848.0,Pasečná,"Pasečná, Přední Výtoň",MSS,POINT (14.107778 48.610833)
myGeographyPortal.234,C2PLAL01,14.7141,49.3426,425.0,Planá nad Lužnicí,Planá nad Lužnicí,MSS,POINT (14.7141 49.3426)
myGeographyPortal.237,C2PRID01,14.3608,48.7831,653.0,Přídolí,Přídolí,MSS,POINT (14.3608 48.7831)
myGeographyPortal.239,C2ROZS01,14.391111,48.697778,627.0,Rožmitál na Šumavě,Rožmitál na Šumavě,MSS,POINT (14.391111 48.697778)
myGeographyPortal.240,C2RUDJ01,14.579722,49.003611,562.0,Rudolfov,"Rudolfov, Jivno",MSS,POINT (14.579722 49.003611)
myGeographyPortal.241,C2SEVE01,14.566111,49.101389,501.0,Ševětín,Ševětín,MSS,POINT (14.566111 49.101389)
myGeographyPortal.243,C2SLAV01,14.2433,48.7642,777.0,Slavkov,Slavkov,MSS,POINT (14.2433 48.7642)
myGeographyPortal.244,C2SOBN01,14.5344,48.7469,526.0,Soběnov,Soběnov,MSS,POINT (14.5344 48.7469)
myGeographyPortal.247,C2SUCH01,14.8669,48.8928,457.0,Suchdol nad Lužnicí,Suchdol nad Lužnicí,MSS,POINT (14.8669 48.8928)
myGeographyPortal.251,C2TUCA01,14.8017,49.2919,454.0,Tučapy,Tučapy,MSS,POINT (14.8017 49.2919)
myGeographyPortal.259,H1BILA01,15.766135,50.457596,322.0,Bílá Třemešná,Bílá Třemešná,MSS,POINT (15.766135 50.457596)
myGeographyPortal.264,H1HORI01,15.7653,50.3069,271.0,Hořiněves,Hořiněves,MSS,POINT (15.7653 50.3069)
myGeographyPortal.268,H1NACH01,16.157201,50.395208,336.0,Náchod,Náchod,MSS,POINT (16.157201 50.395208)
myGeographyPortal.273,H1TEPL01,16.172543,50.578941,460.0,Teplice nad Metují,Teplice nad Metují,MSS,POINT (16.172543 50.578941)
myGeographyPortal.280,H2BELC01,15.94687,50.186901,247.0,Běleč nad Orlicí,Běleč nad Orlicí,MSS,POINT (15.94687 50.186901)
myGeographyPortal.286,H2DOBN01,16.281744,50.322178,627.0,Dobřany,Dobřany,MSS,POINT (16.281744 50.322178)
myGeographyPortal.288,H2LETO01,16.48707,50.03782,427.0,Letohrad,Letohrad,MSS,POINT (16.48707 50.03782)
myGeographyPortal.293,H2ORLZ01,16.468455,50.280707,690.0,Orlické Záhoří,Orlické Záhoří,MSS,POINT (16.468455 50.280707)
myGeographyPortal.302,H3BEST01,15.569633,49.829595,333.0,Běstvina,"Běstvina, Pařížov",MSS,POINT (15.569633 49.829595)
myGeographyPortal.305,H3CHLM01,15.462251,50.137135,213.0,Chlumec nad Cidlinou,"Chlumec nad Cidlinou, Lučice",MSS,POINT (15.462251 50.137135)
myGeographyPortal.307,H3DOBC01,15.638309,50.143231,275.0,Dobřenice,Dobřenice,MSS,POINT (15.638309 50.143231)
myGeographyPortal.310,H3HAMR01,15.914045,49.738323,605.0,Hamry,Hamry,MSS,POINT (15.914045 49.738323)
myGeographyPortal.318,H3KRIZ01,15.774205,49.865999,432.0,Křižanovice,Křižanovice,MSS,POINT (15.774205 49.865999)
myGeographyPortal.319,H3KRUC01,15.844811,49.688077,559.0,Krucemburk,Krucemburk,MSS,POINT (15.844811 49.688077)
myGeographyPortal.320,H3KUTH01,15.288261,49.965934,260.0,Kutná Hora,"Kutná Hora, Sedlec",MSS,POINT (15.288261 49.965934)
myGeographyPortal.324,H3LICO01,15.551646,49.914705,335.0,Licoměřice,Licoměřice,MSS,POINT (15.551646 49.914705)
myGeographyPortal.328,H3NECH01,15.659823,50.242972,245.0,Nechanice - Lubno,Nechanice - Lubno,MSS,POINT (15.659823 50.242972)
myGeographyPortal.338,H3TRST01,16.341265,49.807087,435.0,Trstěnice,Trstěnice,MSS,POINT (16.341265 49.807087)
myGeographyPortal.339,H3VMYT01,16.167796,49.962009,278.0,Vysoké Mýto,Vysoké Mýto,MSS,POINT (16.167796 49.962009)
myGeographyPortal.340,H3VYSC01,15.822131,49.755424,548.0,Vysočina,"Vysočina, Jančouř",MSS,POINT (15.822131 49.755424)
myGeographyPortal.342,H3ZEHU01,15.287765,50.133757,204.0,Žehuň,Žehuň,MSS,POINT (15.287765 50.133757)
myGeographyPortal.352,L1DNES01,13.267176,49.601684,370.0,Dnešice,Dnešice,MSS,POINT (13.267176 49.601684)
myGeographyPortal.357,L1KDYN01,13.045733,49.393642,475.0,Kdyně,Kdyně,MSS,POINT (13.045733 49.393642)
myGeographyPortal.359,L1LIBK01,13.135593,49.366344,574.0,Libkov,Libkov,MSS,POINT (13.135593 49.366344)
myGeographyPortal.361,L1LUZA01,13.317522,49.54908,358.0,Lužany,Lužany,MSS,POINT (13.317522 49.54908)
myGeographyPortal.364,L1NETU01,13.432035,49.61559,464.0,Netunice,Netunice,MSS,POINT (13.432035 49.61559)
myGeographyPortal.366,L1NYRS01,13.145794,49.294244,451.0,Nýrsko,Nýrsko,MSS,POINT (13.145794 49.294244)
myGeographyPortal.371,L1SEC001,13.506002,49.587397,398.0,Seč,Seč,MSS,POINT (13.506002 49.587397)
myGeographyPortal.372,L1SPIC01,13.231136,49.177061,945.0,Železná Ruda,"Železná Ruda, Špičák",MSS,POINT (13.231136 49.177061)
myGeographyPortal.373,L1SPOR01,13.604538,49.615175,420.0,Spálené Poříčí,Spálené Poříčí,MSS,POINT (13.604538 49.615175)
myGeographyPortal.376,L1STRA01,13.246905,49.30562,477.0,Strážov,Strážov,MSS,POINT (13.246905 49.30562)
