id,ID,X,Y,ELEMENT,ELEVATION,NAME,FNAME,geometry
myGeographyElementsPortal.1008,U2MARE01,14.676,50.80967,SCE,395.0,Mařenice,Mařenice,POINT (14.676 50.80967)
myGeographyElementsPortal.1009,U2MIMO01,14.72494,50.65975,SCE,278.0,Mimoň,Mimoň,POINT (14.72494 50.65975)
myGeographyElementsPortal.1010,B2KMYS01,15.439167,49.159167,SCE,569.0,Kostelní Myslová,Kostelní Myslová,POINT (15.439167 49.159167)
myGeographyElementsPortal.1011,H3CASL01,15.394281,49.901675,SCE,251.0,Čáslav,"Čáslav, Nové město",POINT (15.394281 49.901675)
myGeographyElementsPortal.1012,O1NYDE01,18.755463,49.655692,SCE,400.0,Nýdek,Nýdek,POINT (18.755463 49.655692)
myGeographyElementsPortal.1013,H3CHTU01,15.386389,49.940833,SCE,238.2,Chotusice,"Chotusice, letiště",POINT (15.386389 49.940833)
myGeographyElementsPortal.1014,B2SEDC01,16.120556,49.170833,SCE,474.0,Sedlec,Sedlec,POINT (16.120556 49.170833)
myGeographyElementsPortal.1015,C1TEME01,14.342222,49.197778,SCE,500.0,Temelín,Temelín,POINT (14.342222 49.197778)
myGeographyElementsPortal.1016,H1PECS01,15.728889,50.691944,SCE,816.3,Pec pod Sněžkou,Pec pod Sněžkou,POINT (15.728889 50.691944)
myGeographyElementsPortal.1017,H2USTI01,16.422222,49.980278,SCE,401.7,Ústí nad Orlicí,Ústí nad Orlicí,POINT (16.422222 49.980278)
myGeographyElementsPortal.1018,H3PARD01,15.740273,50.016111,SCE,224.21,Pardubice,"Pardubice, letiště",POINT (15.740273 50.016111)
myGeographyElementsPortal.1019,H3SVRA01,16.034167,49.735,SCE,734.0,Svratouch,Svratouch,POINT (16.034167 49.735)
myGeographyElementsPortal.1020,O1CERV01,17.541944,49.777222,SCE,748.13,Červená,Červená,POINT (17.541944 49.777222)
myGeographyElementsPortal.1021,P1PKBE01,14.538056,50.123333,SCE,284.5,Praha,"Praha, Kbely",POINT (14.538056 50.123333)
myGeographyElementsPortal.1022,P3PRIB01,15.7625,49.582778,SCE,532.5,Přibyslav,"Přibyslav, Hřiště",POINT (15.7625 49.582778)
myGeographyElementsPortal.1023,U1DOKS01,14.17,50.45889,SCE,158.0,Doksany,Doksany,POINT (14.17 50.45889)
myGeographyElementsPortal.1024,O3HOST01,17.8683,49.3514,SCE,385.0,Hošťálková,Hošťálková,POINT (17.8683 49.3514)
myGeographyElementsPortal.1025,B2BZAB01,16.5677,49.2165,SCE,236.0,Brno,"Brno, Žabovřesky",POINT (16.5677 49.2165)
myGeographyElementsPortal.1026,L2MLAV01,12.695966,49.990619,SCE,696.0,Mariánské Lázně,"Mariánské Lázně, vodárna",POINT (12.695966 49.990619)
myGeographyElementsPortal.1027,O1ROPI01,18.6125,49.6975,SCE,327.0,Ropice,Ropice,POINT (18.6125 49.6975)
myGeographyElementsPortal.1028,O2OLKL01,17.264465,49.608795,SCE,215.0,Olomouc,"Olomouc, Klášterní Hradisko",POINT (17.264465 49.608795)
myGeographyElementsPortal.1029,O1DLOU01,17.5011,49.9592,SCE,520.0,Dlouhá Stráň,Dlouhá Stráň,POINT (17.5011 49.9592)
myGeographyElementsPortal.1030,O3VEKA01,18.286944,49.359444,SCE,518.0,Velké Karlovice,Velké Karlovice,POINT (18.286944 49.359444)
myGeographyElementsPortal.1031,O1JABL01,18.7503,49.5875,SCE,380.0,Jablunkov,"Jablunkov, Návsí",POINT (18.7503 49.5875)
myGeographyElementsPortal.1032,O3VABY01,18.106298,49.416432,SCE,458.0,Valašská Bystřice,Valašská Bystřice,POINT (18.106298 49.416432)
myGeographyElementsPortal.1033,P3REND01,15.08814,49.76873,SCE,444.0,Řendějov,"Řendějov, Nový Samechov",POINT (15.08814 49.76873)
myGeographyElementsPortal.1034,O1BELO01,17.8042,49.5869,SCE,306.0,Bělotín,Bělotín,POINT (17.8042 49.5869)
myGeographyElementsPortal.1035,C1HUSI01,13.9883,49.0522,SCE,483.0,Husinec,Husinec,POINT (13.9883 49.0522)
myGeographyElementsPortal.1036,O1RAMZ01,17.0656,50.1944,SCE,740.0,Ostružná,"Ostružná, Ramzová",POINT (17.0656 50.1944)
myGeographyElementsPortal.1037,O1SKRI01,17.9139,49.8178,SCE,485.0,Skřipov,Skřipov,POINT (17.9139 49.8178)
myGeographyElementsPortal.1038,O1SUDI01,18.0736,50.0319,SCE,217.0,Sudice,Sudice,POINT (18.0736 50.0319)
myGeographyElementsPortal.1039,H2LUIS01,16.38829,50.287003,SCE,875.0,Luisino údolí,"Luisino údolí, Deštné v Orlických horách",POINT (16.38829 50.287003)
myGeographyElementsPortal.1040,O1MOLU01,18.55,49.532588,SCE,600.0,Morávka,"Morávka, Lúčka",POINT (18.55 49.532588)
myGeographyElementsPortal.1041,O1HUKV01,18.2208,49.6428,SCE,292.0,Hukvaldy,"Hukvaldy, Rychaltice",POINT (18.2208 49.6428)
myGeographyElementsPortal.1042,H3BROU01,16.343617,50.569966,SCE,373.0,Broumov,Broumov,POINT (16.343617 50.569966)
myGeographyElementsPortal.1043,O1HAVI01,18.4406,49.7656,SCE,259.0,Havířov,"Havířov, Bludovice",POINT (18.4406 49.7656)
myGeographyElementsPortal.1044,P1PRUZ01,14.255556,50.100278,SCE,364.0,Praha,"Praha, Ruzyně",POINT (14.255556 50.100278)
myGeographyElementsPortal.1045,P1PLIB01,14.446944,50.007778,SCE,302.04,Praha,"Praha, Libuš",POINT (14.446944 50.007778)
myGeographyElementsPortal.1046,O1LYSA01,18.4475,49.546111,SCE,1322.03,Lysá hora,Lysá hora,POINT (18.4475 49.546111)
myGeographyElementsPortal.1047,U1KATU01,13.32806,50.37667,SCE,322.4,Tušimice,Tušimice,POINT (13.32806 50.37667)
myGeographyElementsPortal.1048,U2LIBC01,15.02389,50.76972,SCE,397.72,Liberec,Liberec,POINT (15.02389 50.76972)
myGeographyElementsPortal.1049,B1HOLE01,17.57,49.320556,SCE,222.25,Holešov,Holešov,POINT (17.57 49.320556)
myGeographyElementsPortal.1050,B2BTUR01,16.688889,49.153056,SCE,241.0,Brno,"Brno, Tuřany",POINT (16.688889 49.153056)
myGeographyElementsPortal.1051,B2DUKO01,16.134444,49.095556,SCE,400.15,Dukovany,Dukovany,POINT (16.134444 49.095556)
myGeographyElementsPortal.1052,B2KMYS01,15.439167,49.159167,SCE,569.0,Kostelní Myslová,Kostelní Myslová,POINT (15.439167 49.159167)
myGeographyElementsPortal.1053,B2KUCH01,16.085278,48.881111,SCE,334.0,Kuchařovice,Kuchařovice,POINT (16.085278 48.881111)
myGeographyElementsPortal.1054,O1VIDL01,17.2717,50.1056,SCE,774.0,Vidly,Vidly,POINT (17.2717 50.1056)
myGeographyElementsPortal.1055,H3BAHN01,15.234033,49.866846,SCE,420.0,Bahno,Bahno,POINT (15.234033 49.866846)
myGeographyElementsPortal.1056,P1PKAR01,14.427778,50.069167,SCE,260.5,Praha,"Praha, Karlov",POINT (14.427778 50.069167)
myGeographyElementsPortal.1057,C1PASE01,14.2678,49.2497,SCE,482.0,Paseky,Paseky,POINT (14.2678 49.2497)
myGeographyElementsPortal.1058,O1MELC01,17.756944,49.849444,SCE,478.0,Melč,Melč,POINT (17.756944 49.849444)
myGeographyElementsPortal.1059,O2PAPR01,16.988889,50.209444,SCE,1006.0,Staré Město pod Sněžníkem,"Staré Město pod Sněžníkem, Paprsek",POINT (16.988889 50.209444)
myGeographyElementsPortal.1060,O2SUMP01,16.9675,49.9742,SCE,328.0,Šumperk,Šumperk,POINT (16.9675 49.9742)
myGeographyElementsPortal.1061,O1VIDN01,17.1917,50.37794,SCE,228.0,Vidnava,Vidnava,POINT (17.1917 50.37794)
myGeographyElementsPortal.1062,H3SVRA01,16.034167,49.735,SCE,734.0,Svratouch,Svratouch,POINT (16.034167 49.735)
myGeographyElementsPortal.1063,O2OSKA01,17.134781,49.90482,SCE,360.0,Oskava,Oskava,POINT (17.134781 49.90482)
myGeographyElementsPortal.1064,L2PLZR01,13.323199,49.765499,SCE,320.0,Plzeň,"Plzeň, Radčice",POINT (13.323199 49.765499)
myGeographyElementsPortal.1065,L1KDYN01,13.045733,49.393642,SCE,475.0,Kdyně,Kdyně,POINT (13.045733 49.393642)
myGeographyElementsPortal.1066,O1HERM01,17.3816,50.1985,SCE,665.0,Heřmanovice,Heřmanovice,POINT (17.3816 50.1985)
myGeographyElementsPortal.1067,O1MIKU01,17.3231,50.3006,SCE,321.0,Mikulovice,Mikulovice,POINT (17.3231 50.3006)
myGeographyElementsPortal.1068,L1CACH01,13.301694,49.264136,SCE,729.0,Čachrov,Čachrov,POINT (13.301694 49.264136)
myGeographyElementsPortal.1069,L1NYRS01,13.145794,49.294244,SCE,451.0,Nýrsko,Nýrsko,POINT (13.145794 49.294244)
myGeographyElementsPortal.1070,O1BOHU01,18.3692,49.882,SCE,237.0,Bohumín,"Bohumín, Záblatí",POINT (18.3692 49.882)
myGeographyElementsPortal.1071,O1JESE01,17.183333,50.231111,SCE,502.0,Jeseník,Jeseník,POINT (17.183333 50.231111)
myGeographyElementsPortal.1072,O1BUDI01,17.6319,49.7972,SCE,530.0,Budišov nad Budišovkou,Budišov nad Budišovkou,POINT (17.6319 49.7972)
myGeographyElementsPortal.1073,U1KLIN01,13.55153,50.63875,SCE,807.0,Klíny,Klíny,POINT (13.55153 50.63875)
myGeographyElementsPortal.1074,O2SKLE01,16.8472,50.1278,SCE,730.0,Malá Morava,"Malá Morava, Sklené",POINT (16.8472 50.1278)
myGeographyElementsPortal.1075,O2JEVI01,16.7269,49.6297,SCE,342.0,Jevíčko,Jevíčko,POINT (16.7269 49.6297)
myGeographyElementsPortal.1076,B2RADO01,15.9675,49.460278,SCE,512.0,Radostín,Radostín,POINT (15.9675 49.460278)
myGeographyElementsPortal.1077,B2STRA01,16.198,49.4411,SCE,445.0,Strážek,Strážek,POINT (16.198 49.4411)
myGeographyElementsPortal.1078,P3KOZM01,14.7942,49.8264,SCE,500.0,Kozmice,Kozmice,POINT (14.7942 49.8264)
myGeographyElementsPortal.1079,B2HUBE01,15.4669,49.3931,SCE,570.0,Hubenov,Hubenov,POINT (15.4669 49.3931)
myGeographyElementsPortal.1080,L1ZINK01,13.497252,49.478113,SCE,459.0,Žinkovy,Žinkovy,POINT (13.497252 49.478113)
myGeographyElementsPortal.1081,L3LUBY01,12.400238,50.256881,SCE,524.0,Luby,Luby,POINT (12.400238 50.256881)
myGeographyElementsPortal.1082,L3SIND01,12.597466,50.317449,SCE,589.0,Šindelová,"Šindelová, Obora",POINT (12.597466 50.317449)
myGeographyElementsPortal.1083,U2NMES01,15.23381,50.92358,SCE,473.0,Nové Město pod Smrkem,Nové Město pod Smrkem,POINT (15.23381 50.92358)
myGeographyElementsPortal.1084,U1MEDE01,13.13256,50.42936,SCE,828.0,Měděnec,Měděnec,POINT (13.13256 50.42936)
myGeographyElementsPortal.1085,U2RUMB01,14.57086,50.95156,SCE,390.0,Rumburk,Rumburk,POINT (14.57086 50.95156)
myGeographyElementsPortal.1086,O1HRAB01,18.0533,49.8783,SCE,395.0,Hrabyně,Hrabyně,POINT (18.0533 49.8783)
myGeographyElementsPortal.1087,C2CERN01,14.9625,49.3575,SCE,580.0,Černovice,"Černovice, Dobešov",POINT (14.9625 49.3575)
myGeographyElementsPortal.1088,L1KLAT01,13.303016,49.39042,SCE,421.0,Klatovy,Klatovy,POINT (13.303016 49.39042)
myGeographyElementsPortal.1089,P3KOSE01,15.080556,49.573611,SCE,532.29,Košetice,"Košetice, Křešín, Kramolín",POINT (15.080556 49.573611)
myGeographyElementsPortal.1090,C1PRAS01,13.3786,49.1069,SCE,883.0,Prášily,Prášily,POINT (13.3786 49.1069)
myGeographyElementsPortal.1091,O1KLIM01,18.1347,49.7844,SCE,240.0,Klimkovice,Klimkovice,POINT (18.1347 49.7844)
myGeographyElementsPortal.1092,O2HANU01,16.940556,50.0819,SCE,432.0,Hanušovice,Hanušovice,POINT (16.940556 50.0819)
myGeographyElementsPortal.1093,O1BILA01,18.5233,49.4547,SCE,720.0,Bílá,"Bílá, Konečná",POINT (18.5233 49.4547)
myGeographyElementsPortal.1094,O1FREN01,18.240568,49.541055,SCE,436.0,Frenštát pod Radhoštěm,Frenštát pod Radhoštěm,POINT (18.240568 49.541055)
myGeographyElementsPortal.1095,H3PODE01,15.133554,50.140503,SCE,189.0,Poděbrady,Poděbrady,POINT (15.133554 50.140503)
myGeographyElementsPortal.1096,U2VARN01,14.60222,50.90556,SCE,367.0,Varnsdorf,Varnsdorf,POINT (14.60222 50.90556)
myGeographyElementsPortal.1097,U1ULKO01,14.04111,50.68333,SCE,375.39,Ústí nad Labem,"Ústí nad Labem, Kočkov",POINT (14.04111 50.68333)
myGeographyElementsPortal.1098,O2LOSI01,17.051365,50.038056,SCE,411.0,Velké Losiny,Velké Losiny,POINT (17.051365 50.038056)
myGeographyElementsPortal.1099,O3KELC01,17.8281,49.4731,SCE,300.0,Kelč,Kelč,POINT (17.8281 49.4731)
myGeographyElementsPortal.1100,O1VITK01,17.757308,49.778037,SCE,491.0,Vítkov,Vítkov,POINT (17.757308 49.778037)
myGeographyElementsPortal.1101,O1KAST01,17.306832,50.074053,SCE,795.0,Karlova Studánka,Karlova Studánka,POINT (17.306832 50.074053)
myGeographyElementsPortal.1102,O1OSOB01,17.7135,50.2709,SCE,238.0,Osoblaha,Osoblaha,POINT (17.7135 50.2709)
myGeographyElementsPortal.1103,O1PASK01,18.3031,49.7244,SCE,254.0,Paskov,Paskov,POINT (18.3031 49.7244)
myGeographyElementsPortal.1104,O1RASK01,18.4708,49.6228,SCE,397.0,Raškovice,Raškovice,POINT (18.4708 49.6228)
myGeographyElementsPortal.1105,B1HODO01,17.104872,48.854292,SCE,172.0,Hodonín,Hodonín,POINT (17.104872 48.854292)
myGeographyElementsPortal.1106,L3SEMN01,12.993213,50.245531,SCE,367.0,Šemnice,"Šemnice, Dubina",POINT (12.993213 50.245531)
myGeographyElementsPortal.1107,H1LBOU01,15.544927,50.769883,SCE,1320.0,Labská bouda,Labská bouda,POINT (15.544927 50.769883)
myGeographyElementsPortal.1108,H3MOKO01,15.56668,50.016395,SCE,255.0,Mokošín,Mokošín,POINT (15.56668 50.016395)
myGeographyElementsPortal.1109,H3GAJE01,16.410023,49.821051,SCE,515.0,Gajer,"Gajer, Janov",POINT (16.410023 49.821051)
myGeographyElementsPortal.1110,L2NEMA01,12.716909,49.431422,SCE,529.0,Nemanice,"Nemanice, Nemaničky",POINT (12.716909 49.431422)
myGeographyElementsPortal.1111,L2TACH01,12.623135,49.798357,SCE,487.0,Tachov,Tachov,POINT (12.623135 49.798357)
myGeographyElementsPortal.1112,P3KOSE01,15.080556,49.573611,SCE,532.29,Košetice,"Košetice, Křešín, Kramolín",POINT (15.080556 49.573611)
myGeographyElementsPortal.1113,O1BILO01,17.9917,49.7617,SCE,290.0,Bílovec,Bílovec,POINT (17.9917 49.7617)
myGeographyElementsPortal.1114,B2NAMO01,16.15,49.2167,SCE,390.0,Náměšť nad Oslavou,Náměšť nad Oslavou,POINT (16.15 49.2167)
myGeographyElementsPortal.1115,H3HOLO01,15.57805,50.376952,SCE,321.0,Holovousy,Holovousy,POINT (15.57805 50.376952)
myGeographyElementsPortal.1116,U1ULKO01,14.04111,50.68333,SCE,375.39,Ústí nad Labem,"Ústí nad Labem, Kočkov",POINT (14.04111 50.68333)
myGeographyElementsPortal.1117,O2MIRO01,16.839447,49.796164,SCE,370.0,Mírov,"Mírov, Míroveček",POINT (16.839447 49.796164)
myGeographyElementsPortal.1118,O2BEZD01,16.7567,49.7,SCE,315.0,Moravská Třebová,"Moravská Třebová, Bezděčí, Unerázka",POINT (16.7567 49.7)
myGeographyElementsPortal.1119,O1NOJI01,18.031111,49.6,SCE,291.0,Nový Jičín,Nový Jičín,POINT (18.031111 49.6)
myGeographyElementsPortal.1120,O2BRAN01,17.0129,50.1324,SCE,548.0,Branná,"Branná, Františkov",POINT (17.0129 50.1324)
myGeographyElementsPortal.1121,L2KONL01,12.975956,49.884787,SCE,530.0,Konstantinovy Lázně,Konstantinovy Lázně,POINT (12.975956 49.884787)
myGeographyElementsPortal.1122,H3LIBA01,15.214447,50.370822,SCE,240.0,Libáň,Libáň,POINT (15.214447 50.370822)
myGeographyElementsPortal.1123,H3JICI01,15.352626,50.439511,SCE,283.0,Jičín,Jičín,POINT (15.352626 50.439511)
myGeographyElementsPortal.1124,C1BREZ01,13.9461,49.5542,SCE,493.0,Březnice,Březnice,POINT (13.9461 49.5542)
myGeographyElementsPortal.1125,C1VACP01,13.72,49.1336,SCE,738.0,Vacov,"Vacov, Peckov",POINT (13.72 49.1336)
myGeographyElementsPortal.1126,C2TREB01,14.7586,49.0622,SCE,428.0,Třeboň,"Třeboň, Lužnice",POINT (14.7586 49.0622)
myGeographyElementsPortal.1127,L2BEZV01,13.054363,49.993664,SCE,699.0,Bezvěrov,Bezvěrov,POINT (13.054363 49.993664)
myGeographyElementsPortal.1128,L2ULIC01,13.143405,49.759189,SCE,428.0,Úlice,Úlice,POINT (13.143405 49.759189)
myGeographyElementsPortal.1129,L1STRA01,13.246905,49.30562,SCE,477.0,Strážov,Strážov,POINT (13.246905 49.30562)
myGeographyElementsPortal.1130,O1ZLHR01,17.3926,50.263,SCE,407.0,Zlaté Hory,Zlaté Hory,POINT (17.3926 50.263)
myGeographyElementsPortal.1131,P3JILO01,14.4681,49.8994,SCE,350.0,Jílové u Prahy,Jílové u Prahy,POINT (14.4681 49.8994)
myGeographyElementsPortal.1132,H3DYMO01,15.201165,50.248346,SCE,208.0,Dymokury,Dymokury,POINT (15.201165 50.248346)
myGeographyElementsPortal.1133,H2POLO01,16.322222,50.350278,SCE,747.24,Polom,"Polom, Sedloňov",POINT (16.322222 50.350278)
myGeographyElementsPortal.1134,L4HRAC01,13.1761,49.7911,SCE,325.0,Hracholusky,Hracholusky,POINT (13.1761 49.7911)
myGeographyElementsPortal.1135,L4LUCI01,12.5867,49.8042,SCE,510.0,Lučina,"Lučina, hráz přehrady",POINT (12.5867 49.8042)
myGeographyElementsPortal.1136,O1LYSA01,18.4475,49.546111,SCE,1322.03,Lysá hora,Lysá hora,POINT (18.4475 49.546111)
myGeographyElementsPortal.1137,O1SERA01,17.108333,50.1875,SCE,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.1138,O1SERA01,17.108333,50.1875,SCE,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.1139,P2ZBRO01,15.2517,50.6408,SCE,290.0,Železný Brod,Železný Brod,POINT (15.2517 50.6408)
myGeographyElementsPortal.1140,L1CHUD01,13.176421,49.465452,SCE,490.0,Chudenice,Chudenice,POINT (13.176421 49.465452)
myGeographyElementsPortal.1141,L1NETU01,13.432035,49.61559,SCE,464.0,Netunice,Netunice,POINT (13.432035 49.61559)
myGeographyElementsPortal.1142,L1LOVC01,13.493545,49.402384,SCE,597.0,Lovčice,"Lovčice, Kvasetice",POINT (13.493545 49.402384)
myGeographyElementsPortal.1143,L2KVES01,13.861277,49.990212,SCE,405.0,Karlova Ves,Karlova Ves,POINT (13.861277 49.990212)
myGeographyElementsPortal.1144,O1JISL01,17.5231,50.2525,SCE,358.2,Jindřichov,Jindřichov,POINT (17.5231 50.2525)
myGeographyElementsPortal.1145,U2BEDR01,15.13708,50.81511,SCE,777.0,Bedřichov,Bedřichov,POINT (15.13708 50.81511)
myGeographyElementsPortal.1146,P1PRIB01,14.0225,49.6947,SCE,555.0,Příbram,Příbram,POINT (14.0225 49.6947)
myGeographyElementsPortal.1147,L2ORAC01,13.54839,50.10814,SCE,401.0,Oráčov,Oráčov,POINT (13.54839 50.10814)
myGeographyElementsPortal.1148,L3HROZ01,12.389416,50.025396,SCE,452.0,Starý Hrozňatov,Starý Hrozňatov,POINT (12.389416 50.025396)
myGeographyElementsPortal.1149,U2ZAND01,14.403417,50.708083,SCE,275.0,Žandov,"Žandov, Horní Police",POINT (14.403417 50.708083)
myGeographyElementsPortal.1150,U1DLAZ01,13.95222,50.47,SCE,278.0,Dlažkovice,Dlažkovice,POINT (13.95222 50.47)
myGeographyElementsPortal.1151,O3HUSL01,18.1261,49.3,SCE,450.0,Huslenky,"Huslenky, Kychová",POINT (18.1261 49.3)
myGeographyElementsPortal.1152,B2KRIZ01,16.0667,49.6833,SCE,615.0,Křižánky,"Křižánky, Moravské Křižánky",POINT (16.0667 49.6833)
myGeographyElementsPortal.1153,H3HRUS01,16.19522,49.916517,SCE,291.0,Hrušová,Hrušová,POINT (16.19522 49.916517)
myGeographyElementsPortal.1154,O1TYRA01,18.6494,49.6258,SCE,500.0,Tyra,Tyra,POINT (18.6494 49.6258)
myGeographyElementsPortal.1155,O3VSET01,17.9961,49.3442,SCE,387.0,Vsetín,Vsetín,POINT (17.9961 49.3442)
myGeographyElementsPortal.1156,L1NEZV01,13.528521,49.635765,SCE,371.0,Nezvěstice,Nezvěstice,POINT (13.528521 49.635765)
myGeographyElementsPortal.1157,L2HBEL01,13.248312,49.884347,SCE,513.0,Horní Bělá,"Horní Bělá, Vrtbo",POINT (13.248312 49.884347)
myGeographyElementsPortal.1158,L2UNES01,13.128163,49.894104,SCE,573.0,Úněšov,"Úněšov, Číhaná",POINT (13.128163 49.894104)
myGeographyElementsPortal.1159,L3OLOV01,12.558916,50.246202,SCE,545.0,Oloví,Oloví,POINT (12.558916 50.246202)
myGeographyElementsPortal.1160,L1DNES01,13.267176,49.601684,SCE,370.0,Dnešice,Dnešice,POINT (13.267176 49.601684)
myGeographyElementsPortal.1161,L1ZIVO01,13.681495,49.470036,SCE,484.0,Životice,Životice,POINT (13.681495 49.470036)
myGeographyElementsPortal.1162,P1LANY01,13.9519,50.1242,SCE,415.0,Lány,Lány,POINT (13.9519 50.1242)
myGeographyElementsPortal.1163,L2BORT01,12.770725,49.710653,SCE,471.0,Bor,Bor,POINT (12.770725 49.710653)
myGeographyElementsPortal.1164,P4KJEZ02,15.29276,50.808131,SCE,780.0,Kořenov,"Kořenov, Jezdecká",POINT (15.29276 50.808131)
myGeographyElementsPortal.1165,U4BPCN01,15.152029,50.840168,SCE,820.0,Bedřichov,"Bedřichov, Prameny Černé Nisy",POINT (15.152029 50.840168)
myGeographyElementsPortal.1166,U4BPCN02,15.154588,50.839376,SCE,830.0,Bedřichov,"Bedřichov, Prameny Černé Nisy",POINT (15.154588 50.839376)
myGeographyElementsPortal.1167,U4BPSM01,15.273405,50.845078,SCE,826.0,Bílý Potok,"Bílý Potok, Smědava",POINT (15.273405 50.845078)
myGeographyElementsPortal.1168,L1VSER01,12.984558,49.343917,SCE,445.0,Všeruby,Všeruby,POINT (12.984558 49.343917)
myGeographyElementsPortal.1169,L2HROM01,13.445309,49.848142,SCE,336.0,Hromnice,Hromnice,POINT (13.445309 49.848142)
myGeographyElementsPortal.1170,O3VALM01,17.9742,49.4636,SCE,334.0,Valašské Meziříčí,Valašské Meziříčí,POINT (17.9742 49.4636)
myGeographyElementsPortal.1171,O2LUKA01,16.953333,49.652222,SCE,510.0,Luká,Luká,POINT (16.953333 49.652222)
myGeographyElementsPortal.1172,C2JIST01,14.529167,49.484444,SCE,580.0,Jistebnice,Jistebnice,POINT (14.529167 49.484444)
myGeographyElementsPortal.1173,L2RAKO01,13.738906,50.099307,SCE,313.0,Rakovník,Rakovník,POINT (13.738906 50.099307)
myGeographyElementsPortal.1174,L1PLMI01,13.378889,49.764722,SCE,359.8,Plzeň,"Plzeň, Mikulka",POINT (13.378889 49.764722)
myGeographyElementsPortal.1175,B2LANZ01,16.9575,48.724722,SCE,158.0,Lanžhot,Lanžhot,POINT (16.9575 48.724722)
myGeographyElementsPortal.1176,L1PLMI01,13.378889,49.764722,SCE,359.8,Plzeň,"Plzeň, Mikulka",POINT (13.378889 49.764722)
myGeographyElementsPortal.1177,U1DUBI01,13.80214,50.68056,SCE,402.0,Dubí,Dubí,POINT (13.80214 50.68056)
myGeographyElementsPortal.1178,C2BECH01,14.4708,49.3,SCE,409.0,Bechyně,Bechyně,POINT (14.4708 49.3)
myGeographyElementsPortal.1179,P4BBLR02,15.170314,50.808092,SCE,755.0,Bedřichov,"Bedřichov, Blatný rybník",POINT (15.170314 50.808092)
myGeographyElementsPortal.1180,O2UJEZ01,17.482222,49.575556,SCE,358.0,Velký Újezd,Velký Újezd,POINT (17.482222 49.575556)
myGeographyElementsPortal.1181,P3PSAR01,14.9678,49.7536,SCE,475.0,Psáře,Psáře,POINT (14.9678 49.7536)
myGeographyElementsPortal.1182,L2LIBL01,13.5451,49.916487,SCE,299.0,Liblín,Liblín,POINT (13.5451 49.916487)
myGeographyElementsPortal.1183,U1STRJ01,13.47694,50.17378,SCE,372.0,Strojetice,Strojetice,POINT (13.47694 50.17378)
myGeographyElementsPortal.1184,U2USHA01,14.30925,50.59617,SCE,280.0,Úštěk,"Úštěk, Habřina",POINT (14.30925 50.59617)
myGeographyElementsPortal.1185,U1HROB01,13.71953,50.654,SCE,360.0,Hrob,"Hrob, Křižanov",POINT (13.71953 50.654)
myGeographyElementsPortal.1186,O1OPAV01,17.8761,49.9197,SCE,270.0,Opava,"Opava, Otice",POINT (17.8761 49.9197)
myGeographyElementsPortal.1187,B2MBUD01,15.8067,49.0611,SCE,460.0,Moravské Budějovice,Moravské Budějovice,POINT (15.8067 49.0611)
myGeographyElementsPortal.1188,P4KKUR01,15.282713,50.831339,SCE,880.0,Kořenov,"Kořenov, Kůrovec",POINT (15.282713 50.831339)
myGeographyElementsPortal.1189,H2POLO01,16.322222,50.350278,SCE,747.24,Polom,"Polom, Sedloňov",POINT (16.322222 50.350278)
myGeographyElementsPortal.1190,C1KHOR01,13.55,49.145556,SCE,728.0,Kašperské Hory,Kašperské Hory,POINT (13.55 49.145556)
myGeographyElementsPortal.1191,B1NAPA01,17.5167,49.1833,SCE,185.0,Napajedla,Napajedla,POINT (17.5167 49.1833)
myGeographyElementsPortal.1192,O2OLOM01,17.2844,49.5758,SCE,210.0,Olomouc,"Olomouc, Holice",POINT (17.2844 49.5758)
myGeographyElementsPortal.1193,O2STEP01,17.22473,49.68115,SCE,225.0,Štěpánov,Štěpánov,POINT (17.22473 49.68115)
myGeographyElementsPortal.1194,O1HOLO01,18.637779,49.534088,SCE,582.0,Horní Lomná,Horní Lomná,POINT (18.637779 49.534088)
myGeographyElementsPortal.1195,U4BOLH02,15.142921,50.836981,SCE,881.0,Bedřichov,"Bedřichov, Olivetská hora",POINT (15.142921 50.836981)
myGeographyElementsPortal.1196,C1ORLV01,14.1683,49.5036,SCE,431.0,Orlík nad Vltavou,Orlík nad Vltavou,POINT (14.1683 49.5036)
myGeographyElementsPortal.1197,L1STAN01,13.067369,49.552537,SCE,362.0,Staňkov,Staňkov,POINT (13.067369 49.552537)
myGeographyElementsPortal.1198,U2CELI01,14.541141,50.675373,SCE,246.0,Česká Lípa,Česká Lípa,POINT (14.541141 50.675373)
myGeographyElementsPortal.1199,O3HRAN01,17.701389,49.5525,SCE,247.0,Hranice,"Hranice, Drahotuše",POINT (17.701389 49.5525)
myGeographyElementsPortal.1200,B2POHO01,16.5283,48.9844,SCE,180.0,Pohořelice,Pohořelice,POINT (16.5283 48.9844)
myGeographyElementsPortal.1201,C2HRNH01,14.8494,48.8181,SCE,479.0,Hranice,Hranice,POINT (14.8494 48.8181)
myGeographyElementsPortal.1202,C1CHAN01,13.7194,49.4019,SCE,533.0,Chanovice,Chanovice,POINT (13.7194 49.4019)
myGeographyElementsPortal.1203,H3LICO01,15.551646,49.914705,SCE,335.0,Licoměřice,Licoměřice,POINT (15.551646 49.914705)
